id,page_id,page_name,ad_snapshot_url,ad_creative_bodies,ad_creative_link_captions,languages,ad_delivery_start_time,ad_delivery_stop_time,demographic_distribution,delivery_by_region,ad_creative_link_descriptions,ad_creative_link_titles,bylines
1098651280556647,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=1098651280556647&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Hey Texas, this is it. The most important election of our lifetimes is here and we’re going to make history by flipping the Texas House of Representatives blue. But to fuel the blue wave in Texas, it’s critical that you make sure to vote ALL THE WAY DOWN the ballot. Lorenzo Sanchez is running in an extremely competitive State House race in your district and is counting on your vote. \n\nSo, I’m asking you to make a plan to vote right now: \n      🕒 Schedule when you can go vote\n      📍 Locate your polling place\n      🗳️ Know what you can take to the polls\n\nTogether, we’re going to decide the future, the fortune, and the fate of our state — and it starts with you voting.']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.000703', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.053408', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000703', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.002108', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.074491', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.065355', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.024596', 'age': '65+', 'gender': 'male'}, {'percentage': '0.058327', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.195362', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001405', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.040056', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.089248', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.163739', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.026704', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.108222', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.091356', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.002811', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.001405', 'age': '65+', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Lorenzo Sanchez is running in your district and is counting on your vote.'],['Have you made a plan to vote yet?'],Powered By People 
275568947105978,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=275568947105978&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['🗳️🗳️🗳️ If every single person reading this ad casts a ballot in this election, we will set a record for voter turnout in our state. Together, we can make history and flip the Texas State House blue — but it starts with you voting all of the way down the ballot. \n\nCelina Montoya is running for the Texas House of Representatives in an extremely competitive race in your district and is counting on your vote. \n\nSo make a plan to vote right now: \n\n✅ When you’ll vote\n✅ Where you’ll vote\n✅ What you’ll take to the polls \n\nThere’s too much on the line this election for you to not vote this November. Make a plan and go vote!']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.0013', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.000975', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.000975', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001625', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.034135', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.106632', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.06632', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.060468', 'age': '65+', 'gender': 'female'}, {'percentage': '0.147594', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000325', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.030559', 'age': '65+', 'gender': 'male'}, {'percentage': '0.159948', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.123862', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.069246', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.105332', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.046164', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.043888', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.00065', 'age': '55-64', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Celina Montoya is running in your district and is counting on your vote.'],['Help us make history | Make a plan to vote >>'],Powered By People 
350237556046719,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=350237556046719&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['🗳️🗳️🗳️ If every single person reading this ad casts a ballot in this election, we will set a record for voter turnout in our state. Together, we can make history and flip the Texas State House blue — but it starts with you voting all of the way down the ballot. \n\nAngela Brewer is running for the Texas House of Representatives in an extremely competitive race in your district and is counting on your vote. \n\nSo make a plan to vote right now: \n\n✅ When you’ll vote\n✅ Where you’ll vote\n✅ What you’ll take to the polls \n\nThere’s too much on the line this election for you to not vote this November. Make a plan and go vote!']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.000597', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.00179', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.053699', 'age': '65+', 'gender': 'female'}, {'percentage': '0.090095', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.108592', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.038783', 'age': '65+', 'gender': 'male'}, {'percentage': '0.078162', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.150358', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.056683', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.183174', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.050119', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.059069', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.068019', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.057876', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.002387', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.000597', 'age': '55-64', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Angela Brewer is running in your district and is counting on your vote.'],['Help us make history | Make a plan to vote >>'],Powered By People 
368971974308845,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=368971974308845&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Hey Texas, this is it. The most important election of our lifetimes is here and we’re going to make history by flipping the Texas House of Representatives blue. But to fuel the blue wave in Texas, it’s critical that you make sure to vote ALL THE WAY DOWN the ballot. Ann Johnson is running in an extremely competitive State House race in your district and is counting on your vote. \n\nSo, I’m asking you to make a plan to vote right now: \n      🕒 Schedule when you can go vote\n      📍 Locate your polling place\n      🗳️ Know what you can take to the polls\n\nTogether, we’re going to decide the future, the fortune, and the fate of our state — and it starts with you voting.']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.000818', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.240589', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.002455', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.002455', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.011457', 'age': '65+', 'gender': 'male'}, {'percentage': '0.006547', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.03437', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.002455', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.112111', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.023732', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.139116', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.05892', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.145663', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.051555', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.075286', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.066285', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.025368', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000818', 'age': '65+', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Ann Johnson is running in your district and is counting on your vote.'],['Have you made a plan to vote yet?'],Powered By People 
409312506731642,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=409312506731642&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Hey Texas, this is it. The most important election of our lifetimes is here and we’re going to make history by flipping the Texas House of Representatives blue. But to fuel the blue wave in Texas, it’s critical that you make sure to vote ALL THE WAY DOWN the ballot. Elizabeth Beck is running in an extremely competitive State House race in your district and is counting on your vote. \n\nSo, I’m asking you to make a plan to vote right now: \n      🕒 Schedule when you can go vote\n      📍 Locate your polling place\n      🗳️ Know what you can take to the polls\n\nTogether, we’re going to decide the future, the fortune, and the fate of our state — and it starts with you voting.']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.001642', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.10509', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.000411', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.001232', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.000411', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.064039', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.033251', 'age': '65+', 'gender': 'female'}, {'percentage': '0.035304', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.138342', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.001232', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.149015', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.054598', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.198686', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.04803', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.020936', 'age': '65+', 'gender': 'male'}, {'percentage': '0.086207', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.059524', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.002053', 'age': '35-44', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Elizabeth Beck is running in your district and is counting on your vote.'],['Have you made a plan to vote yet?'],Powered By People 
717834088832632,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=717834088832632&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Hey Texas, this is it. The most important election of our lifetimes is here and we’re going to make history by flipping the Texas House of Representatives blue. But to fuel the blue wave in Texas, it’s critical that you make sure to vote ALL THE WAY DOWN the ballot. Sharon Hirsch is running in an extremely competitive State House race in your district and is counting on your vote. \n\nSo, I’m asking you to make a plan to vote right now: \n      🕒 Schedule when you can go vote\n      📍 Locate your polling place\n      🗳️ Know what you can take to the polls\n\nTogether, we’re going to decide the future, the fortune, and the fate of our state — and it starts with you voting.']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.001155', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.16224', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.065242', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.057737', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.049654', 'age': '65+', 'gender': 'female'}, {'percentage': '0.042725', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.093533', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.122979', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.102771', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.000577', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.046189', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.045035', 'age': '65+', 'gender': 'male'}, {'percentage': '0.151848', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.002309', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.05485', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.000577', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.000577', 'age': '55-64', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Sharon Hirsch is running in your district and is counting on your vote.'],['Have you made a plan to vote yet?'],Powered By People 
1757740554391510,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=1757740554391510&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['🗳️🗳️🗳️ If every single person reading this ad casts a ballot in this election, we will set a record for voter turnout in our state. Together, we can make history and flip the Texas State House blue — but it starts with you voting all of the way down the ballot. \n\nAnn Johnson is running for the Texas House of Representatives in an extremely competitive race in your district and is counting on your vote. \n\nSo make a plan to vote right now: \n\n✅ When you’ll vote\n✅ Where you’ll vote\n✅ What you’ll take to the polls \n\nThere’s too much on the line this election for you to not vote this November. Make a plan and go vote!']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.000481', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.179981', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.001925', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.000962', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.056304', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.02743', 'age': '65+', 'gender': 'male'}, {'percentage': '0.032243', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.21078', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.046679', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.000481', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.096728', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.059673', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.03128', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.084216', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.132339', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.030318', 'age': '65+', 'gender': 'female'}, {'percentage': '0.007218', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.000962', 'age': '18-24', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Ann Johnson is running in your district and is counting on your vote.'],['Help us make history | Make a plan to vote >>'],Powered By People 
2834258970153273,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=2834258970153273&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['🗳️🗳️🗳️ If every single person reading this ad casts a ballot in this election, we will set a record for voter turnout in our state. Together, we can make history and flip the Texas State House blue — but it starts with you voting all of the way down the ballot. \n\nKeke Williams is running for the Texas House of Representatives in an extremely competitive race in your district and is counting on your vote. \n\nSo make a plan to vote right now: \n\n✅ When you’ll vote\n✅ Where you’ll vote\n✅ What you’ll take to the polls \n\nThere’s too much on the line this election for you to not vote this November. Make a plan and go vote!']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.001395', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.058577', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.124128', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.211994', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.016736', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.069735', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.09205', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.188285', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.085077', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.103208', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.020921', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.012552', 'age': '65+', 'gender': 'female'}, {'percentage': '0.001395', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.011158', 'age': '65+', 'gender': 'male'}, {'percentage': '0.002789', 'age': '35-44', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Keke Williams is running in your district and is counting on your vote.'],['Help us make history | Make a plan to vote >>'],Powered By People 
3204867799638751,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=3204867799638751&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Hey Texas, this is it. The most important election of our lifetimes is here and we’re going to make history by flipping the Texas House of Representatives blue. But to fuel the blue wave in Texas, it’s critical that you make sure to vote ALL THE WAY DOWN the ballot. Lydia Bean is running in an extremely competitive State House race in your district and is counting on your vote. \n\nSo, I’m asking you to make a plan to vote right now: \n      🕒 Schedule when you can go vote\n      📍 Locate your polling place\n      🗳️ Know what you can take to the polls\n\nTogether, we’re going to decide the future, the fortune, and the fate of our state — and it starts with you voting.']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.001109', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.018854', 'age': '65+', 'gender': 'male'}, {'percentage': '0.001109', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001848', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.001109', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.061738', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.038817', 'age': '65+', 'gender': 'female'}, {'percentage': '0.09427', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.039187', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.123845', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.092421', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.069131', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.050647', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.157486', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.219963', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.026987', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.001479', 'age': '25-34', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Lydia Bean is running in your district and is counting on your vote.'],['Have you made a plan to vote yet?'],Powered By People 
360895035142325,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=360895035142325&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['🗳️🗳️🗳️ If every single person reading this ad casts a ballot in this election, we will set a record for voter turnout in our state. Together, we can make history and flip the Texas State House blue — but it starts with you voting all of the way down the ballot. \n\nKeke Williams is running for the Texas House of Representatives in an extremely competitive race in your district and is counting on your vote. \n\nSo make a plan to vote right now: \n\n✅ When you’ll vote\n✅ Where you’ll vote\n✅ What you’ll take to the polls \n\nThere’s too much on the line this election for you to not vote this November. Make a plan and go vote!']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.000514', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.074987', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.000514', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.000514', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.023626', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.032871', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.032357', 'age': '65+', 'gender': 'female'}, {'percentage': '0.22753', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.185927', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001541', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.087827', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.045711', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.125835', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.07961', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.060092', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.016436', 'age': '65+', 'gender': 'male'}, {'percentage': '0.003082', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001027', 'age': '35-44', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Keke Williams is running in your district and is counting on your vote.'],['Help us make history | Make a plan to vote >>'],Powered By People 
421690558826299,223055747744143,Beto O'Rourke,https://www.facebook.com/ads/archive/render_ad/?id=421690558826299&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['🗳️🗳️🗳️ If every single person reading this ad casts a ballot in this election, we will set a record for voter turnout in our state. Together, we can make history and flip the Texas State House blue — but it starts with you voting all of the way down the ballot. \n\nLorenzo Sanchez is running for the Texas House of Representatives in an extremely competitive race in your district and is counting on your vote. \n\nSo make a plan to vote right now: \n\n✅ When you’ll vote\n✅ Where you’ll vote\n✅ What you’ll take to the polls \n\nThere’s too much on the line this election for you to not vote this November. Make a plan and go vote!']",['vote.poweredxpeople.org'],['en'],2020-10-30,2020-11-03,"[{'percentage': '0.001625', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.00325', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.001625', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.022752', 'age': '65+', 'gender': 'male'}, {'percentage': '0.036295', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.080173', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.073673', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.052546', 'age': '65+', 'gender': 'female'}, {'percentage': '0.057421', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.159805', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.170639', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.130011', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.035211', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.070964', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.103467', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.000542', 'age': '18-24', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Texas'}]",['It’s critical that you vote all the way down the ballot. Lorenzo Sanchez is running in your district and is counting on your vote.'],['Help us make history | Make a plan to vote >>'],Powered By People 
