id,page_id,page_name,ad_snapshot_url,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,languages,ad_delivery_start_time,ad_delivery_stop_time,demographic_distribution,delivery_by_region,bylines
415814769817153,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=415814769817153&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-20,2020-10-21,"[{'percentage': '0.092409', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.00165', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.108911', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.056106', 'age': '65+', 'gender': 'male'}, {'percentage': '0.059406', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.112211', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.064356', 'age': '65+', 'gender': 'female'}, {'percentage': '0.123762', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.075908', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.09736', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.153465', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.021452', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.033003', 'age': '18-24', 'gender': 'male'}]","[{'percentage': '1', 'region': 'Michigan'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
650457399168850,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=650457399168850&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-20,2020-10-21,"[{'percentage': '0.002292', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.004011', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.001719', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.000573', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.010888', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.072779', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.088825', 'age': '65+', 'gender': 'male'}, {'percentage': '0.018338', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.046991', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.133524', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.04298', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.146132', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.117479', 'age': '65+', 'gender': 'female'}, {'percentage': '0.096275', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.098567', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.118052', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.000573', 'age': '45-54', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Florida'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
714589382597740,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=714589382597740&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-20,2020-10-21,"[{'percentage': '0.081699', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.04902', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.079521', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.042484', 'age': '65+', 'gender': 'male'}, {'percentage': '0.061002', 'age': '65+', 'gender': 'female'}, {'percentage': '0.130719', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.1122', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.110022', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.023965', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.140523', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.099129', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.069717', 'age': '25-34', 'gender': 'female'}]","[{'percentage': '1', 'region': 'Arizona'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
772013203645729,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=772013203645729&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-20,2020-10-21,"[{'percentage': '0.078431', 'age': '65+', 'gender': 'female'}, {'percentage': '0.04902', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.122549', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.044118', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.107843', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.063725', 'age': '65+', 'gender': 'male'}, {'percentage': '0.127451', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.088235', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.073529', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.063725', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.068627', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.107843', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.004902', 'age': '55-64', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Nevada'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
826773081403403,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=826773081403403&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-20,2020-10-21,"[{'percentage': '0.000212', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.07105', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000424', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.001697', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001273', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.053446', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.019724', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.092047', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.076988', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.00106', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.069777', 'age': '65+', 'gender': 'male'}, {'percentage': '0.171792', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.194698', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.135737', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.082715', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.020785', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.006151', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.000424', 'age': '35-44', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Georgia'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
992382561239048,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=992382561239048&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-20,2020-10-21,"[{'percentage': '0.141', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.175', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.039', 'age': '65+', 'gender': 'female'}, {'percentage': '0.065', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.104', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.137', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.039', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.11', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.075', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.063', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.019', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.031', 'age': '65+', 'gender': 'male'}, {'percentage': '0.002', 'age': '25-34', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'North Carolina'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
340216733949746,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=340216733949746&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-13,2020-10-19,"[{'percentage': '0.000664', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.108844', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.001083', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001153', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.09578', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.039262', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.090646', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.118485', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.117298', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.000664', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.077162', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.001292', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.096444', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.076289', 'age': '65+', 'gender': 'female'}, {'percentage': '0.05058', 'age': '65+', 'gender': 'male'}, {'percentage': '0.092392', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.031752', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.00021', 'age': '18-24', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Michigan'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
353028212576121,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=353028212576121&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-13,2020-10-19,"[{'percentage': '0.042048', 'age': '65+', 'gender': 'female'}, {'percentage': '0.117952', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.031945', 'age': '65+', 'gender': 'male'}, {'percentage': '0.092287', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.073038', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.159863', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.055836', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.078225', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.000546', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.114266', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.001092', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.000546', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.000273', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.001502', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.066075', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.057201', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.107304', 'age': '35-44', 'gender': 'female'}]","[{'percentage': '1', 'region': 'Iowa'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
370394507439500,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=370394507439500&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-13,2020-10-19,"[{'percentage': '0.000302', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.039971', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.110006', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.137442', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.146143', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.043847', 'age': '65+', 'gender': 'female'}, {'percentage': '0.056769', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.001206', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.108886', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.000905', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.058922', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.084593', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.000775', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.112633', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.05987', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.000818', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.036913', 'age': '65+', 'gender': 'male'}]","[{'percentage': '1', 'region': 'North Carolina'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
764061017488878,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=764061017488878&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-13,2020-10-19,"[{'percentage': '0.000694', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.134692', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.057208', 'age': '65+', 'gender': 'female'}, {'percentage': '0.039659', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.064991', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.090869', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.0988', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.104402', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.123389', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000892', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.124777', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.035643', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.000744', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.000892', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.041791', 'age': '65+', 'gender': 'male'}, {'percentage': '0.000397', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.080161', 'age': '55-64', 'gender': 'female'}]","[{'percentage': '1', 'region': 'Wisconsin'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
348204523107371,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=348204523107371&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-13,2020-10-19,"[{'percentage': '0.000106', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.098428', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.077344', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.116956', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.095269', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.059135', 'age': '65+', 'gender': 'female'}, {'percentage': '0.138395', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.106343', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.067582', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.001171', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.040819', 'age': '65+', 'gender': 'male'}, {'percentage': '0.111454', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.0405', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.000958', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.000887', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.000426', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.000816', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.04341', 'age': '18-24', 'gender': 'male'}]","[{'percentage': '1', 'region': 'Pennsylvania'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
2464535983852868,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=2464535983852868&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-13,2020-10-19,"[{'percentage': '0.000199', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.113949', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.043905', 'age': '65+', 'gender': 'male'}, {'percentage': '0.110118', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.146332', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.112956', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.067376', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.095956', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.05049', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000681', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.069789', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.047027', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.099021', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.039336', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.000795', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.000369', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001107', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.000596', 'age': '65+', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Nevada'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
670068520301112,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=670068520301112&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-13,2020-10-19,"[{'percentage': '0.001396', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.114543', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.002122', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001832', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.081216', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.093948', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.027279', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.094708', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.024816', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.000592', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.089459', 'age': '65+', 'gender': 'female'}, {'percentage': '0.086577', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.098567', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.11002', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.110154', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.06175', 'age': '65+', 'gender': 'male'}, {'percentage': '0.000905', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.000117', 'age': '18-24', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Florida'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
440069803633975,153080620724,Donald J. Trump,https://www.facebook.com/ads/archive/render_ad/?id=440069803633975&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Socialista Joe Biden ha embrazado las políticas extremas de la izquierda.\n\nNo dejes que sus politicas radicales sean implementados en nuestro gran pais.\n\nAprende más sobre sus ideas progresistas.'],['https://www.donaldjtrump.com/'],['Aprende más>>>'],['La Izquierda quiere una revolución Socialista'],['es'],2020-10-13,2020-10-19,"[{'percentage': '0.002357', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.001571', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.003928', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.03535', 'age': '65+', 'gender': 'male'}, {'percentage': '0.124116', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.056559', 'age': '65+', 'gender': 'female'}, {'percentage': '0.076198', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.106834', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.07227', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.065986', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.078555', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.143755', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.069128', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.11469', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.046347', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.002357', 'age': '18-24', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Maine'}]","DONALD J. TRUMP FOR PRESIDENT, INC."
